uid,entity_type,channel,registrar,callsign,fccid,serial_num,rcamsl_meters,rcagl_meters,rchaat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_latitude,parent_longitude,registrant,event_start,event_end,event_duration_secs,event_rrule
140313SPBR0000002,LP_AUX,33;26;29,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,26.528892 -80.063803; 25.754511 -80.383694; 27.373203 -80.482264; 26.576456 -80.055208; 26.464339 -80.074678; 26.351856 -80.089206; 26.683056 -80.095556; 27.274219 -80.342711; 26.676414 -80.111750; 26.784092 -80.065022; 26.837833 -80.095917; 26.715133 -80.054542; 26.797839 -80.136742; 26.683544 -80.189083; 26.461089 -80.076556,,,,"WPBF TV|Joe Miltner|3970 RCA boulevard suite 7007\nPalm Beach Gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/11/03-05:30:00.000,,84600,FREQ=DAILY;UNTIL=20150309T040000Z;INTERVAL=1;WKST=SU
140313SPBR0000002,LP_AUX,33;26;29,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,26.528892 -80.063803; 25.754511 -80.383694; 27.373203 -80.482264; 26.576456 -80.055208; 26.464339 -80.074678; 26.351856 -80.089206; 26.683056 -80.095556; 27.274219 -80.342711; 26.676414 -80.111750; 26.784092 -80.065022; 26.837833 -80.095917; 26.715133 -80.054542; 26.797839 -80.136742; 26.683544 -80.189083; 26.461089 -80.076556,,,,"WPBF TV|Joe Miltner|3970 RCA boulevard suite 7007\nPalm Beach Gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2015/03/09-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20150314T040000Z;INTERVAL=1;WKST=SU
140314SPBR0000001,LP_AUX,26;29;33;39,SPBR,wqkm334,,,,,,MULTI_POINT,,,,,,26.715133 -80.054542; 26.676414 -80.111750; 26.797839 -80.136742; 26.464339 -80.074678; 26.784092 -80.065022; 27.373203 -80.482264; 26.837833 -80.095917; 26.683056 -80.095556; 26.461089 -80.076556; 27.274219 -80.342711; 26.576456 -80.055208; 26.528892 -80.063803; 26.351911 -80.089206; 26.683544 -80.189083; 27.446872 -80.322533; 25.754511 -80.383694,,,,"wpbf tv|joe miltner|3970 RCA boulevard suite 7007\npalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/03/14-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20141103T050000Z;INTERVAL=1;WKST=SU
140314SPBR0000001,LP_AUX,26;29;33;39,SPBR,wqkm334,,,,,,MULTI_POINT,,,,,,26.715133 -80.054542; 26.676414 -80.111750; 26.797839 -80.136742; 26.464339 -80.074678; 26.784092 -80.065022; 27.373203 -80.482264; 26.837833 -80.095917; 26.683056 -80.095556; 26.461089 -80.076556; 27.274219 -80.342711; 26.576456 -80.055208; 26.528892 -80.063803; 26.351911 -80.089206; 26.683544 -80.189083; 27.446872 -80.322533; 25.754511 -80.383694,,,,"wpbf tv|joe miltner|3970 RCA boulevard suite 7007\npalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/11/03-05:30:00.000,,84600,FREQ=DAILY;UNTIL=20150309T040000Z;INTERVAL=1;WKST=SU
140314SPBR0000001,LP_AUX,26;29;33;39,SPBR,wqkm334,,,,,,MULTI_POINT,,,,,,26.715133 -80.054542; 26.676414 -80.111750; 26.797839 -80.136742; 26.464339 -80.074678; 26.784092 -80.065022; 27.373203 -80.482264; 26.837833 -80.095917; 26.683056 -80.095556; 26.461089 -80.076556; 27.274219 -80.342711; 26.576456 -80.055208; 26.528892 -80.063803; 26.351911 -80.089206; 26.683544 -80.189083; 27.446872 -80.322533; 25.754511 -80.383694,,,,"wpbf tv|joe miltner|3970 RCA boulevard suite 7007\npalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2015/03/09-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20150314T040000Z;INTERVAL=1;WKST=SU
140101KEYB2613491,LP_AUX,26;39;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,25.984411 -80.346039,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/01/01-05:00:00.000,2015/01/01-04:59:59.000,,
140310KEYB0200613,LP_AUX,26;39;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,25.957750 -80.239842,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/03/13-04:00:00.000,2014/03/17-03:59:59.000,,
140211SPBR0000010,LP_AUX,26,SPBR,WQNJ340,,,,,,MULTI_POINT,,,,,,25.766972 -80.186194,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/02/11-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
140211SPBR0000010,LP_AUX,26,SPBR,WQNJ340,,,,,,MULTI_POINT,,,,,,25.766972 -80.186194,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140211SPBR0000010,LP_AUX,26,SPBR,WQNJ340,,,,,,MULTI_POINT,,,,,,25.766972 -80.186194,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150211T050000Z;INTERVAL=1;WKST=SU
140101KEYB2556164,LP_AUX,26;39;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,25.843436 -80.298586,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/01/01-05:00:00.000,2015/01/01-04:59:59.000,,
140101KEYB2588277,LP_AUX,26;39;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,25.843436 -80.298586,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/01/01-05:00:00.000,2014/01/09-04:59:59.000,,
140422TELC0000001,LP_AUX,8;9;15;49,TELC,WQTH292,,,,,,MULTI_POINT,,,,,,25.715170 -80.279140,,,,Professional Wireless|Cameron Stuckey|||,2014/04/22-10:00:00.000,2014/04/23-04:00:00.000,,"FREQ=WEEKLY;UNTIL=20140425T140000Z;INTERVAL=1;BYDAY=TU,WE,TH;WKST=SU"
140419SPBR0000001,LP_AUX,36;24;45;50,SPBR,WQRB615,,,,,,MULTI_POINT,,,,,,28.354579 -81.534288; 28.352848 -81.533724,,,,"Amazing Audio Inc.|Jeffrey M Jones|3400 Tessmer Road\nAnn Arbor, MI 48103\nUS|jeffmjones@mac.com|(734) 761-1920",2014/04/20-17:00:00.000,2014/05/02-22:00:00.000,,
140207KEYB5815314,LP_AUX,24;28;30;45;50,KEYB,WQRS850,,,,,,MULTI_POINT,,,,,,28.370836 -81.522831,,,,"Cirque du Soleil|Jason Pritchard|980 Kelly Johnson Drive, STE 200\nLas Vegas, NV 89119\nUS|jason.pritchard@cirquedusoleil.com|(702) 692-8347",2014/02/07-17:00:00.000,2015/01/17-05:00:00.000,,"FREQ=WEEKLY;UNTIL=20150207T000000Z;INTERVAL=1;BYDAY=TU,WE,TH,FR,SA;WKST=SU"
140314SPBR0000002,LP_AUX,46;5;45;14;22;44;25;40;8;7;32;23;30;39;29;6;41;33,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,27.446872 -80.323089,,,,"wpbf tv|Joe Miltner|3970 rca boulevard suite 7007\nPalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/03/14-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20141103T050000Z;INTERVAL=1;WKST=SU
140314SPBR0000002,LP_AUX,46;5;45;14;22;44;25;40;8;7;32;23;30;39;29;6;41;33,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,27.446872 -80.323089,,,,"wpbf tv|Joe Miltner|3970 rca boulevard suite 7007\nPalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/11/03-05:30:00.000,,84600,FREQ=DAILY;UNTIL=20150309T040000Z;INTERVAL=1;WKST=SU
140314SPBR0000002,LP_AUX,46;5;45;14;22;44;25;40;8;7;32;23;30;39;29;6;41;33,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,27.446872 -80.323089,,,,"wpbf tv|Joe Miltner|3970 rca boulevard suite 7007\nPalm beach gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2015/03/09-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20150314T040000Z;INTERVAL=1;WKST=SU
130425SPBR0000011,LP_AUX,19;23;18;25;20;21;29;35;28;24;31;22;34;36;26;27;32;33;30,SPBR,WQKM334,,,,,,MULTI_POINT,,,,,,26.837833 -80.095917,,,,"WPBF TV|Joe Miltner|3970 RCA\npalm beach gardens, fl, FL 33410\nUS|jmiltner@hearst.com|5616942525",2013/11/04-05:30:00.000,,84600,FREQ=DAILY;UNTIL=20140310T040000Z;INTERVAL=1;WKST=SU
130425SPBR0000011,LP_AUX,19;23;18;25;20;21;29;35;28;24;31;22;34;36;26;27;32;33;30,SPBR,WQKM334,,,,,,MULTI_POINT,,,,,,26.837833 -80.095917,,,,"WPBF TV|Joe Miltner|3970 RCA\npalm beach gardens, fl, FL 33410\nUS|jmiltner@hearst.com|5616942525",2014/03/10-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20140425T040000Z;INTERVAL=1;WKST=SU
140313SPBR0000001,LP_AUX,39;45;44;51;41;50,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,26.837275 -80.096175,,,,"WPBF TV|Joe Miltner|3970 RCA boulevard suite 7007\nPalm Beach Gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/03/13-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140313SPBR0000001,LP_AUX,39;45;44;51;41;50,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,26.837275 -80.096175,,,,"WPBF TV|Joe Miltner|3970 RCA boulevard suite 7007\nPalm Beach Gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150309T033000Z;INTERVAL=1;WKST=SU
140313SPBR0000001,LP_AUX,39;45;44;51;41;50,SPBR,wqme900,,,,,,MULTI_POINT,,,,,,26.837275 -80.096175,,,,"WPBF TV|Joe Miltner|3970 RCA boulevard suite 7007\nPalm Beach Gardens, FL 33410\nUS|jmiltner@hearst.com|5616280538",2015/03/09-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20150314T040000Z;INTERVAL=1;WKST=SU
130211TELC0000001,LP_AUX,21;22;24;25;28;29;30;32;38;40;41;43;44;45;46;47;48;49;50,TELC,WQKX964,,,,,,MULTI_POINT,,,,,,28.593380 -81.420060,,,,WKMG-TV|Frank Torbert|||,2013/02/11-08:00:00.000,2013/02/12-08:00:00.000,,"FREQ=WEEKLY;UNTIL=20140211T045959Z;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130211TELC0000002,LP_AUX,21;22;24;25;28;29;30;32;38;40;41;43;44;45;46;47;48;49;50,TELC,WQKX964,,,,,,MULTI_POINT,,,,,,28.594160 -81.419920,,,,WKMG-TV|Frank Torbert|||,2013/02/11-08:00:00.000,2013/02/12-08:00:00.000,,"FREQ=WEEKLY;UNTIL=20140211T045959Z;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130512TELC0000001,LP_AUX,21;22;24;25;28;29;30;32;38;40;41;43;44;45;46;47;48;49;50,TELC,WQKX964,,,,,,MULTI_POINT,,,,,,28.544040 -81.375710,,,,WKMG-TV|Frank Torbert|||,2013/12/07-11:00:00.000,2013/12/09-11:00:00.000,,
140313TELC0000001,LP_AUX,14;24;34;44,TELC,WQTH292,,,,,,MULTI_POINT,,,,,,28.422750 -81.407370,,,,Professional Wireless|Cameron Stuckey|||,2014/03/14-13:00:00.000,2014/03/14-21:00:00.000,,
131216KEYB6782031,LP_AUX,24;25;34;36;42;44;45;50,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,28.476028 -81.467642,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2013/12/16-21:00:00.000,2014/02/01-04:45:00.000,,
140611SPBR0000001,LP_AUX,24;42;36;45;50;25,SPBR,wqmp499,,,,,,MULTI_POINT,,,,,,28.479444 -81.469444,,,,"NBC @ REMOTE-BROADCAST VENUE / UNIVERSAL ORLANDO FLORIDA|KEVIN PARRISH|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|212-664-4444",2014/06/17-04:01:00.000,,84600,"FREQ=DAILY;UNTIL=20140620T040000Z;INTERVAL=1;BYDAY=TU,WE,TH;WKST=SU"
140101KEYB3139999,LP_AUX,20;24;25;34;36;42;44;45;50,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,28.475908 -81.470925,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/01/01-09:00:00.000,2014/01/02-04:45:00.000,,FREQ=DAILY;UNTIL=20150101T000000Z;INTERVAL=1;WKST=SU
140611KEYB8466100,LP_AUX,14;15;16;17;18;19;20;28;34;35;36;38;44;45;47;49;50;51,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,28.473900 -81.466954,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/06/16-04:01:00.000,2014/06/23-03:59:00.000,,
140612SPBR0000002,LP_AUX,50;42;45;36;24;25,SPBR,wqmp499,,,,,,MULTI_POINT,,,,,,28.471649 -81.474851; 28.480294 -81.475452; 28.482394 -81.468778; 28.462356 -81.464096; 28.471704 -81.464840; 28.482817 -81.458985; 28.475236 -81.475019,,,,"NBC @ BROADCAST STUDIO FACILITIES / UOR / ORLANDO, FL|KEVIN PARRISH|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|212-664-4444",2014/06/12-08:00:00.000,,82800,FREQ=DAILY;UNTIL=20141102T080000Z;INTERVAL=1;WKST=SU
140612SPBR0000002,LP_AUX,50;42;45;36;24;25,SPBR,wqmp499,,,,,,MULTI_POINT,,,,,,28.471649 -81.474851; 28.480294 -81.475452; 28.482394 -81.468778; 28.462356 -81.464096; 28.471704 -81.464840; 28.482817 -81.458985; 28.475236 -81.475019,,,,"NBC @ BROADCAST STUDIO FACILITIES / UOR / ORLANDO, FL|KEVIN PARRISH|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|212-664-4444",2014/11/02-09:00:00.000,,82800,FREQ=DAILY;UNTIL=20150102T050000Z;INTERVAL=1;WKST=SU
140211SPBR0000007,LP_AUX,24;23,SPBR,WQNJ309,,,,,,MULTI_POINT,,,,,,33.757889 -84.395056,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/02/11-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
140211SPBR0000007,LP_AUX,24;23,SPBR,WQNJ309,,,,,,MULTI_POINT,,,,,,33.757889 -84.395056,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140211SPBR0000007,LP_AUX,24;23,SPBR,WQNJ309,,,,,,MULTI_POINT,,,,,,33.757889 -84.395056,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150211T050000Z;INTERVAL=1;WKST=SU
140211SPBR0000002,LP_AUX,49;46;33;36;32;50;24;34;28;38;26;31;23,SPBR,WQPW344,,,,,,MULTI_POINT,,,,,,33.757806 -84.394917,,,,"Cable News Network, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/02/11-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
140211SPBR0000002,LP_AUX,49;46;33;36;32;50;24;34;28;38;26;31;23,SPBR,WQPW344,,,,,,MULTI_POINT,,,,,,33.757806 -84.394917,,,,"Cable News Network, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140211SPBR0000002,LP_AUX,49;46;33;36;32;50;24;34;28;38;26;31;23,SPBR,WQPW344,,,,,,MULTI_POINT,,,,,,33.757806 -84.394917,,,,"Cable News Network, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150211T050000Z;INTERVAL=1;WKST=SU
140211SPBR0000003,LP_AUX,49;23;28;26;36;24;31;46;32;34;50;33,SPBR,WQMJ673,,,,,,MULTI_QUAD,,,,,,33.781667 -84.391944; 33.784722 -84.391944; 33.784722 -84.395833; 33.781667 -84.395833,,,,"Turner Studios, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/02/11-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
140211SPBR0000003,LP_AUX,49;23;28;26;36;24;31;46;32;34;50;33,SPBR,WQMJ673,,,,,,MULTI_QUAD,,,,,,33.781667 -84.391944; 33.784722 -84.391944; 33.784722 -84.395833; 33.781667 -84.395833,,,,"Turner Studios, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140211SPBR0000003,LP_AUX,49;23;28;26;36;24;31;46;32;34;50;33,SPBR,WQMJ673,,,,,,MULTI_QUAD,,,,,,33.781667 -84.391944; 33.784722 -84.391944; 33.784722 -84.395833; 33.781667 -84.395833,,,,"Turner Studios, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150211T050000Z;INTERVAL=1;WKST=SU
140327SPBR0000001,LP_AUX,6;2;28;13;38;23;50;46;36;31;33;34;24;26;12;5;49;32,SPBR,WQPV694,,,,,,MULTI_POINT,,,,,,33.798300 -84.426176,,,,"Spinrad Sound|Nicholas Ruderman|603 Vernon AV\nVenice, CA 90291\nUS|nico@spinradsound.com|9175997028",2014/03/30-04:00:00.000,2014/04/06-03:30:00.000,,
140305SPBR0000003,LP_AUX,34;36;23;32;28;50;33;49;24;38;46;26;31,SPBR,WQPU445,,,,,,MULTI_POINT,,,,,,33.781999 -84.345691,,,,"Max Airways LLC|Bud Raymond|1049 Queensgate Dr SE\nSmyrna, GA 30082\nUS|bud.raymond@gmail.com|3109364283",2014/03/05-14:00:00.000,2014/03/06-04:30:00.000,,
130710SPBR0000001,LP_AUX,5;36;6;38;34;13;2;12,SPBR,WQOA531,,,,,,MULTI_POINT,,,,,,33.856778 -84.295944,,,,"Atlanta Television Station WUPA Inc|Paul Boykin|2700 NE Expressway\nAtlanta, GA 30345\nUS|prboykin@cwatlantatv.com|404-728-4606",2013/11/03-12:00:00.000,,43200,FREQ=DAILY;UNTIL=20140309T000000Z;INTERVAL=1;WKST=SU
130710SPBR0000001,LP_AUX,5;36;6;38;34;13;2;12,SPBR,WQOA531,,,,,,MULTI_POINT,,,,,,33.856778 -84.295944,,,,"Atlanta Television Station WUPA Inc|Paul Boykin|2700 NE Expressway\nAtlanta, GA 30345\nUS|prboykin@cwatlantatv.com|404-728-4606",2014/03/09-11:00:00.000,,43200,FREQ=DAILY;UNTIL=20140712T040000Z;INTERVAL=1;WKST=SU
140113SPBR0000001,LP_AUX,50;46;36;49;38;34;24;32;33;23;28,SPBR,WQPU445,,,,,,MULTI_POINT,,,,,,33.667442 -83.973613,,,,"Max Airways LLC|Bud Raymond|1049 Queensgate Dr SE\nSmyrna, GA 30082\nUS|bud.raymond@gmail.com|3109364283",2014/01/13-12:00:00.000,,57600,"FREQ=DAILY;UNTIL=20140308T040000Z;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR;WKST=SU"
140113SPBR0000001,LP_AUX,50;46;36;49;38;34;24;32;33;23;28,SPBR,WQPU445,,,,,,MULTI_POINT,,,,,,33.667442 -83.973613,,,,"Max Airways LLC|Bud Raymond|1049 Queensgate Dr SE\nSmyrna, GA 30082\nUS|bud.raymond@gmail.com|3109364283",2014/03/10-11:00:00.000,,57600,"FREQ=DAILY;UNTIL=20140501T040000Z;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR;WKST=SU"
140310SPBR0000001,LP_AUX,32;50;36;45;28;49;22;23;24;34;26;38;33,SPBR,WQPU445,,,,,,MULTI_POINT,,,,,,33.786382 -83.709414,,,,"Max Airways LLC|Bud Raymond|2084 Lake Industrial Ct.\nConyers, GA 30013\nUS|bud.raymond@gmail.com|3109364283",2014/03/14-12:00:00.000,2014/03/15-03:30:00.000,,
130818TELC0000009,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,27.981360 -82.497240; 27.981360 -82.509450; 27.970500 -82.509450; 27.970500 -82.497240 | 36.172050 -86.764750; 36.172050 -86.778100; 36.161190 -86.778100; 36.161190 -86.764750 | 38.913190 -76.857460; 38.913190 -76.871310; 38.902330 -76.871310; 38.902330 -76.857460,,,,NFL|Karl Voss|||,2013/08/18-04:00:00.000,2013/08/19-04:00:00.000,,"FREQ=WEEKLY;COUNT=78;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000009,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,27.981360 -82.497240; 27.981360 -82.509450; 27.970500 -82.509450; 27.970500 -82.497240 | 36.172050 -86.764750; 36.172050 -86.778100; 36.161190 -86.778100; 36.161190 -86.764750 | 38.913190 -76.857460; 38.913190 -76.871310; 38.902330 -76.871310; 38.902330 -76.857460,,,,NFL|Karl Voss|||,2013/11/04-05:00:00.000,2013/11/05-05:00:00.000,,"FREQ=WEEKLY;COUNT=126;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
130818TELC0000009,LP_AUX,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51,TELC,BLP01517,,,,,,MULTI_QUAD,,,,,,27.981360 -82.497240; 27.981360 -82.509450; 27.970500 -82.509450; 27.970500 -82.497240 | 36.172050 -86.764750; 36.172050 -86.778100; 36.161190 -86.778100; 36.161190 -86.764750 | 38.913190 -76.857460; 38.913190 -76.871310; 38.902330 -76.871310; 38.902330 -76.857460,,,,NFL|Karl Voss|||,2014/03/10-04:00:00.000,2014/03/11-04:00:00.000,,"FREQ=WEEKLY;COUNT=161;INTERVAL=1;BYDAY=SU,MO,TU,WE,TH,FR,SA;WKST=SU"
131219SPBR0000001,LP_AUX,33;42;40;50;23;35;39;7;22;8;9;26;24;43;30;32;41;34,SPBR,BLP00633,,,,,,MULTI_QUAD,,,,,,35.041667 -78.861944; 35.068056 -78.861944; 35.068056 -78.894722; 35.041667 -78.894722,,,,"WTVD TELEVISION, LLC|Jim Weldon|411 Liberty Street\nDurham, NC 27701\nUS||9196831111",2013/12/20-08:00:00.000,,84600,FREQ=DAILY;UNTIL=20140309T073000Z;INTERVAL=1;WKST=SU
131219SPBR0000001,LP_AUX,33;42;40;50;23;35;39;7;22;8;9;26;24;43;30;32;41;34,SPBR,BLP00633,,,,,,MULTI_QUAD,,,,,,35.041667 -78.861944; 35.068056 -78.861944; 35.068056 -78.894722; 35.041667 -78.894722,,,,"WTVD TELEVISION, LLC|Jim Weldon|411 Liberty Street\nDurham, NC 27701\nUS||9196831111",2014/03/09-07:00:00.000,,84600,FREQ=DAILY;UNTIL=20141102T073000Z;INTERVAL=1;WKST=SU
131219SPBR0000001,LP_AUX,33;42;40;50;23;35;39;7;22;8;9;26;24;43;30;32;41;34,SPBR,BLP00633,,,,,,MULTI_QUAD,,,,,,35.041667 -78.861944; 35.068056 -78.861944; 35.068056 -78.894722; 35.041667 -78.894722,,,,"WTVD TELEVISION, LLC|Jim Weldon|411 Liberty Street\nDurham, NC 27701\nUS||9196831111",2014/11/02-08:00:00.000,,84600,FREQ=DAILY;UNTIL=20141221T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000004,LP_AUX,7;35;40;29;6;30;50;21;5;8;20;46;51;24;2;33;39;22;44;19,SPBR,WQUB976,,,,,,MULTI_POINT,,,,,,35.760570 -77.998690,,,,"RADIANT LIFE MINTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37 \nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000004,LP_AUX,7;35;40;29;6;30;50;21;5;8;20;46;51;24;2;33;39;22;44;19,SPBR,WQUB976,,,,,,MULTI_POINT,,,,,,35.760570 -77.998690,,,,"RADIANT LIFE MINTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37 \nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000004,LP_AUX,7;35;40;29;6;30;50;21;5;8;20;46;51;24;2;33;39;22;44;19,SPBR,WQUB976,,,,,,MULTI_POINT,,,,,,35.760570 -77.998690,,,,"RADIANT LIFE MINTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37 \nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
